# ICC Profile MPE CurveSet Export
# Tag: AToB1Tag
# Element: 0
# Channels: 3
# Samples: 4096
# Format: input(normalized 0-1) <tab> ch0_output ... chN_output
#
input	ch0	ch1	ch2
0.237118438	0.045870718	0.045870718	0.045870718
0.237362638	0.045962803	0.045962803	0.045962803
0.237606838	0.046054997	0.046054997	0.046054997
0.237851039	0.046147302	0.046147302	0.046147302
0.238095239	0.046239711	0.046239711	0.046239711
0.238339439	0.046332218	0.046332218	0.046332218
0.238583639	0.046424843	0.046424843	0.046424843
0.238827839	0.046517577	0.046517577	0.046517577
0.239072040	0.046610419	0.046610419	0.046610419
0.239316240	0.046703368	0.046703368	0.046703368
0.239560440	0.046796426	0.046796426	0.046796426
0.239804640	0.046889581	0.046889581	0.046889581
0.240048841	0.046982855	0.046982855	0.046982855
0.240293041	0.047076236	0.047076236	0.047076236
0.240537241	0.047169726	0.047169726	0.047169726
0.240781441	0.047263324	0.047263324	0.047263324
0.241025642	0.047357019	0.047357019	0.047357019
0.241269842	0.047450837	0.047450837	0.047450837
0.241514042	0.047544759	0.047544759	0.047544759
0.241758242	0.047638793	0.047638793	0.047638793
0.242002442	0.047732931	0.047732931	0.047732931
0.242246643	0.047827180	0.047827180	0.047827180
0.242490843	0.047921523	0.047921523	0.047921523
0.242735043	0.048015989	0.048015989	0.048015989
0.242979243	0.048110563	0.048110563	0.048110563
0.243223444	0.048205249	0.048205249	0.048205249
0.243467644	0.048300039	0.048300039	0.048300039
0.243711844	0.048394937	0.048394937	0.048394937
0.243956044	0.048489936	0.048489936	0.048489936
0.244200245	0.048585054	0.048585054	0.048585054
0.244444445	0.048680279	0.048680279	0.048680279
0.244688645	0.048775613	0.048775613	0.048775613
0.244932845	0.048871059	0.048871059	0.048871059
0.245177045	0.048966598	0.048966598	0.048966598
0.245421246	0.049062259	0.049062259	0.049062259
0.245665446	0.049158029	0.049158029	0.049158029
0.245909646	0.049253907	0.049253907	0.049253907
0.246153846	0.049349897	0.049349897	0.049349897
0.246398047	0.049445994	0.049445994	0.049445994
0.246642247	0.049542189	0.049542189	0.049542189
0.246886447	0.049638502	0.049638502	0.049638502
0.247130647	0.049734928	0.049734928	0.049734928
0.247374848	0.049831461	0.049831461	0.049831461
0.247619048	0.049928106	0.049928106	0.049928106
0.247863248	0.050024856	0.050024856	0.050024856
0.248107448	0.050121706	0.050121706	0.050121706
0.248351648	0.050218679	0.050218679	0.050218679
0.248595849	0.050315756	0.050315756	0.050315756
0.248840049	0.050412949	0.050412949	0.050412949
0.249084249	0.050510246	0.050510246	0.050510246
0.249328449	0.050607644	0.050607644	0.050607644
0.249572650	0.050705161	0.050705161	0.050705161
0.249816850	0.050802790	0.050802790	0.050802790
0.250061065	0.050900526	0.050900526	0.050900526
0.250305265	0.050998371	0.050998371	0.050998371
0.250549465	0.051096328	0.051096328	0.051096328
0.250793666	0.051194392	0.051194392	0.051194392
0.251037866	0.051292568	0.051292568	0.051292568
0.251282066	0.051390857	0.051390857	0.051390857
0.251526266	0.051489238	0.051489238	0.051489238
0.251770467	0.051587742	0.051587742	0.051587742
0.252014667	0.051686358	0.051686358	0.051686358
0.252258867	0.051785082	0.051785082	0.051785082
0.252503067	0.051883917	0.051883917	0.051883917
0.252747267	0.051982850	0.051982850	0.051982850
0.252991468	0.052081902	0.052081902	0.052081902
0.253235668	0.052181069	0.052181069	0.052181069
0.253479868	0.052280340	0.052280340	0.052280340
0.253724068	0.052379727	0.052379727	0.052379727
0.253968269	0.052479222	0.052479222	0.052479222
0.254212469	0.052578814	0.052578814	0.052578814
0.254456669	0.052678529	0.052678529	0.052678529
0.254700869	0.052778352	0.052778352	0.052778352
0.254945070	0.052878290	0.052878290	0.052878290
0.255189270	0.052978337	0.052978337	0.052978337
0.255433470	0.053078491	0.053078491	0.053078491
0.255677670	0.053178746	0.053178746	0.053178746
0.255921870	0.053279120	0.053279120	0.053279120
0.256166071	0.053379610	0.053379610	0.053379610
0.256410271	0.053480208	0.053480208	0.053480208
0.256654471	0.053580917	0.053580917	0.053580917
0.256898671	0.053681735	0.053681735	0.053681735
0.257142872	0.053782653	0.053782653	0.053782653
0.257387072	0.053883690	0.053883690	0.053883690
0.257631272	0.053984843	0.053984843	0.053984843
0.257875472	0.054086104	0.054086104	0.054086104
0.258119673	0.054187477	0.054187477	0.054187477
0.258363873	0.054288946	0.054288946	0.054288946
0.258608073	0.054390538	0.054390538	0.054390538
0.258852273	0.054492243	0.054492243	0.054492243
0.259096473	0.054594059	0.054594059	0.054594059
0.259340674	0.054695986	0.054695986	0.054695986
0.259584874	0.054798022	0.054798022	0.054798022
0.259829074	0.054900158	0.054900158	0.054900158
0.260073274	0.055002417	0.055002417	0.055002417
0.260317475	0.055104785	0.055104785	0.055104785
0.260561675	0.055207267	0.055207267	0.055207267
0.260805875	0.055309858	0.055309858	0.055309858
0.261050075	0.055412564	0.055412564	0.055412564
0.261294276	0.055515364	0.055515364	0.055515364
0.261538476	0.055618290	0.055618290	0.055618290
0.261782676	0.055721328	0.055721328	0.055721328
0.262026876	0.055824474	0.055824474	0.055824474
0.262271076	0.055927735	0.055927735	0.055927735
0.262515277	0.056031093	0.056031093	0.056031093
0.262759477	0.056134574	0.056134574	0.056134574
0.263003677	0.056238167	0.056238167	0.056238167
0.263247877	0.056341872	0.056341872	0.056341872
0.263492078	0.056445688	0.056445688	0.056445688
0.263736278	0.056549616	0.056549616	0.056549616
0.263980478	0.056653641	0.056653641	0.056653641
0.264224678	0.056757793	0.056757793	0.056757793
0.264468879	0.056862056	0.056862056	0.056862056
0.264713079	0.056966431	0.056966431	0.056966431
0.264957279	0.057070903	0.057070903	0.057070903
0.265201479	0.057175502	0.057175502	0.057175502
0.265445679	0.057280209	0.057280209	0.057280209
0.265689880	0.057385031	0.057385031	0.057385031
0.265934080	0.057489965	0.057489965	0.057489965
0.266178280	0.057595011	0.057595011	0.057595011
0.266422480	0.057700153	0.057700153	0.057700153
0.266666681	0.057805423	0.057805423	0.057805423
0.266910881	0.057910800	0.057910800	0.057910800
0.267155081	0.058016293	0.058016293	0.058016293
0.267399281	0.058121897	0.058121897	0.058121897
0.267643481	0.058227614	0.058227614	0.058227614
0.267887682	0.058333430	0.058333430	0.058333430
0.268131882	0.058439370	0.058439370	0.058439370
0.268376082	0.058545426	0.058545426	0.058545426
0.268620282	0.058651589	0.058651589	0.058651589
0.268864483	0.058757868	0.058757868	0.058757868
0.269108683	0.058864243	0.058864243	0.058864243
0.269352883	0.058970746	0.058970746	0.058970746
0.269597083	0.059077360	0.059077360	0.059077360
0.269841284	0.059184086	0.059184086	0.059184086
0.270085484	0.059290923	0.059290923	0.059290923
0.270329684	0.059397876	0.059397876	0.059397876
0.270573884	0.059504926	0.059504926	0.059504926
0.270818084	0.059612099	0.059612099	0.059612099
0.271062285	0.059719391	0.059719391	0.059719391
0.271306485	0.059826791	0.059826791	0.059826791
0.271550685	0.059934303	0.059934303	0.059934303
0.271794885	0.060041931	0.060041931	0.060041931
0.272039086	0.060149658	0.060149658	0.060149658
0.272283286	0.060257509	0.060257509	0.060257509
0.272527486	0.060365472	0.060365472	0.060365472
0.272771686	0.060473550	0.060473550	0.060473550
0.273015887	0.060581740	0.060581740	0.060581740
0.273260087	0.060690045	0.060690045	0.060690045
0.273504287	0.060798444	0.060798444	0.060798444
0.273748487	0.060906973	0.060906973	0.060906973
0.273992687	0.061015617	0.061015617	0.061015617
0.274236888	0.061124370	0.061124370	0.061124370
0.274481088	0.061233237	0.061233237	0.061233237
0.274725288	0.061342206	0.061342206	0.061342206
0.274969488	0.061451297	0.061451297	0.061451297
0.275213689	0.061560504	0.061560504	0.061560504
0.275457889	0.061669823	0.061669823	0.061669823
0.275702089	0.061779257	0.061779257	0.061779257
0.275946289	0.061888803	0.061888803	0.061888803
0.276190490	0.061998449	0.061998449	0.061998449
0.276434690	0.062108222	0.062108222	0.062108222
0.276678890	0.062218107	0.062218107	0.062218107
0.276923090	0.062328108	0.062328108	0.062328108
0.277167290	0.062438220	0.062438220	0.062438220
0.277411491	0.062548444	0.062548444	0.062548444
0.277655691	0.062658772	0.062658772	0.062658772
0.277899891	0.062769227	0.062769227	0.062769227
0.278144091	0.062879793	0.062879793	0.062879793
0.278388292	0.062990472	0.062990472	0.062990472
0.278632492	0.063101262	0.063101262	0.063101262
0.278876692	0.063212156	0.063212156	0.063212156
0.279120892	0.063323177	0.063323177	0.063323177
0.279365093	0.063434310	0.063434310	0.063434310
0.279609293	0.063545562	0.063545562	0.063545562
0.279853493	0.063656919	0.063656919	0.063656919
0.280097693	0.063768394	0.063768394	0.063768394
0.280341893	0.063879974	0.063879974	0.063879974
0.280586094	0.063991673	0.063991673	0.063991673
0.280830294	0.064103492	0.064103492	0.064103492
0.281074494	0.064215422	0.064215422	0.064215422
0.281318694	0.064327471	0.064327471	0.064327471
0.281562895	0.064439625	0.064439625	0.064439625
0.281807095	0.064551882	0.064551882	0.064551882
0.282051295	0.064664274	0.064664274	0.064664274
0.282295495	0.064776771	0.064776771	0.064776771
0.282539696	0.064889386	0.064889386	0.064889386
0.282783896	0.065002114	0.065002114	0.065002114
0.283028096	0.065114945	0.065114945	0.065114945
0.283272296	0.065227903	0.065227903	0.065227903
0.283516496	0.065340973	0.065340973	0.065340973
0.283760697	0.065454163	0.065454163	0.065454163
0.284004897	0.065567464	0.065567464	0.065567464
0.284249097	0.065680876	0.065680876	0.065680876
0.284493297	0.065794386	0.065794386	0.065794386
0.284737498	0.065908030	0.065908030	0.065908030
0.284981698	0.066021793	0.066021793	0.066021793
0.285225898	0.066135660	0.066135660	0.066135660
0.285470098	0.066249646	0.066249646	0.066249646
0.285714298	0.066363752	0.066363752	0.066363752
0.285958499	0.066477947	0.066477947	0.066477947
0.286202699	0.066592284	0.066592284	0.066592284
0.286446899	0.066706724	0.066706724	0.066706724
0.286691099	0.066821285	0.066821285	0.066821285
0.286935300	0.066935956	0.066935956	0.066935956
0.287179500	0.067050733	0.067050733	0.067050733
0.287423700	0.067165636	0.067165636	0.067165636
0.287667900	0.067280658	0.067280658	0.067280658
0.287912101	0.067395791	0.067395791	0.067395791
0.288156301	0.067511037	0.067511037	0.067511037
0.288400501	0.067626402	0.067626402	0.067626402
0.288644701	0.067741863	0.067741863	0.067741863
0.288888901	0.067857452	0.067857452	0.067857452
0.289133102	0.067973159	0.067973159	0.067973159
0.289377302	0.068088986	0.068088986	0.068088986
0.289621502	0.068204924	0.068204924	0.068204924
0.289865702	0.068320975	0.068320975	0.068320975
0.290109903	0.068437129	0.068437129	0.068437129
0.290354103	0.068553410	0.068553410	0.068553410
0.290598303	0.068669811	0.068669811	0.068669811
0.290842503	0.068786323	0.068786323	0.068786323
0.291086704	0.068902954	0.068902954	0.068902954
0.291330904	0.069019698	0.069019698	0.069019698
0.291575104	0.069136538	0.069136538	0.069136538
0.291819304	0.069253519	0.069253519	0.069253519
0.292063504	0.069370605	0.069370605	0.069370605
0.292307705	0.069487810	0.069487810	0.069487810
0.292551905	0.069605134	0.069605134	0.069605134
0.292796105	0.069722556	0.069722556	0.069722556
0.293040305	0.069840103	0.069840103	0.069840103
0.293284506	0.069957770	0.069957770	0.069957770
0.293528706	0.070075557	0.070075557	0.070075557
0.293772906	0.070193455	0.070193455	0.070193455
0.294017106	0.070311464	0.070311464	0.070311464
0.294261307	0.070429578	0.070429578	0.070429578
0.294505507	0.070547827	0.070547827	0.070547827
0.294749707	0.070666187	0.070666187	0.070666187
0.294993907	0.070784666	0.070784666	0.070784666
0.295238107	0.070903257	0.070903257	0.070903257
0.295482308	0.071021967	0.071021967	0.071021967
0.295726508	0.071140774	0.071140774	0.071140774
0.295970708	0.071259715	0.071259715	0.071259715
0.296214908	0.071378775	0.071378775	0.071378775
0.296459109	0.071497947	0.071497947	0.071497947
0.296703309	0.071617231	0.071617231	0.071617231
0.296947509	0.071736619	0.071736619	0.071736619
0.297191709	0.071856141	0.071856141	0.071856141
0.297435910	0.071975775	0.071975775	0.071975775
0.297680110	0.072095528	0.072095528	0.072095528
0.297924310	0.072215401	0.072215401	0.072215401
0.298168510	0.072335385	0.072335385	0.072335385
0.298412710	0.072455466	0.072455466	0.072455466
0.298656911	0.072575688	0.072575688	0.072575688
0.298901111	0.072696015	0.072696015	0.072696015
0.299145311	0.072816469	0.072816469	0.072816469
0.299389511	0.072937034	0.072937034	0.072937034
0.299633712	0.073057719	0.073057719	0.073057719
0.299877912	0.073178500	0.073178500	0.073178500
0.300122112	0.073299415	0.073299415	0.073299415
0.300366312	0.073420450	0.073420450	0.073420450
0.300610512	0.073541597	0.073541597	0.073541597
0.300854713	0.073662862	0.073662862	0.073662862
0.301098913	0.073784225	0.073784225	0.073784225
0.301343113	0.073905721	0.073905721	0.073905721
0.301587313	0.074027337	0.074027337	0.074027337
0.301831514	0.074149072	0.074149072	0.074149072
0.302075714	0.074270919	0.074270919	0.074270919
0.302319914	0.074392878	0.074392878	0.074392878
0.302564114	0.074514948	0.074514948	0.074514948
0.302808315	0.074637145	0.074637145	0.074637145
0.303052515	0.074759461	0.074759461	0.074759461
0.303296715	0.074881889	0.074881889	0.074881889
0.303540915	0.075004436	0.075004436	0.075004436
0.303785115	0.075127102	0.075127102	0.075127102
0.304029316	0.075249873	0.075249873	0.075249873
0.304273516	0.075372770	0.075372770	0.075372770
0.304517716	0.075495787	0.075495787	0.075495787
0.304761916	0.075618923	0.075618923	0.075618923
0.305006117	0.075742170	0.075742170	0.075742170
0.305250317	0.075865537	0.075865537	0.075865537
0.305494517	0.075989008	0.075989008	0.075989008
0.305738717	0.076112613	0.076112613	0.076112613
0.305982918	0.076236330	0.076236330	0.076236330
0.306227118	0.076360166	0.076360166	0.076360166
0.306471318	0.076484121	0.076484121	0.076484121
0.306715518	0.076608174	0.076608174	0.076608174
0.306959718	0.076732360	0.076732360	0.076732360
0.307203919	0.076856665	0.076856665	0.076856665
0.307448119	0.076981090	0.076981090	0.076981090
0.307692319	0.077105634	0.077105634	0.077105634
0.307936519	0.077230290	0.077230290	0.077230290
0.308180720	0.077355050	0.077355050	0.077355050
0.308424920	0.077479944	0.077479944	0.077479944
0.308669120	0.077604949	0.077604949	0.077604949
0.308913320	0.077730082	0.077730082	0.077730082
0.309157521	0.077855326	0.077855326	0.077855326
0.309401721	0.077980690	0.077980690	0.077980690
0.309645921	0.078106150	0.078106150	0.078106150
0.309890121	0.078231752	0.078231752	0.078231752
0.310134321	0.078357466	0.078357466	0.078357466
0.310378522	0.078483298	0.078483298	0.078483298
0.310622722	0.078609250	0.078609250	0.078609250
0.310866922	0.078735307	0.078735307	0.078735307
0.311111122	0.078861497	0.078861497	0.078861497
0.311355323	0.078987800	0.078987800	0.078987800
0.311599523	0.079114221	0.079114221	0.079114221
0.311843723	0.079240762	0.079240762	0.079240762
0.312087923	0.079367422	0.079367422	0.079367422
0.312332124	0.079494186	0.079494186	0.079494186
0.312576324	0.079621077	0.079621077	0.079621077
0.312820524	0.079748094	0.079748094	0.079748094
0.313064724	0.079875223	0.079875223	0.079875223
0.313308924	0.080002472	0.080002472	0.080002472
0.313553125	0.080129839	0.080129839	0.080129839
0.313797325	0.080257311	0.080257311	0.080257311
0.314041525	0.080384918	0.080384918	0.080384918
0.314285725	0.080512635	0.080512635	0.080512635
0.314529926	0.080640480	0.080640480	0.080640480
0.314774126	0.080768436	0.080768436	0.080768436
0.315018326	0.080896497	0.080896497	0.080896497
0.315262526	0.081024699	0.081024699	0.081024699
0.315506727	0.081153013	0.081153013	0.081153013
0.315750927	0.081281446	0.081281446	0.081281446
0.315995127	0.081409998	0.081409998	0.081409998
0.316239327	0.081538662	0.081538662	0.081538662
0.316483527	0.081667438	0.081667438	0.081667438
0.316727728	0.081796341	0.081796341	0.081796341
0.316971928	0.081925370	0.081925370	0.081925370
0.317216128	0.082054511	0.082054511	0.082054511
0.317460328	0.082183778	0.082183778	0.082183778
0.317704529	0.082313158	0.082313158	0.082313158
0.317948729	0.082442641	0.082442641	0.082442641
0.318192929	0.082572259	0.082572259	0.082572259
0.318437129	0.082701996	0.082701996	0.082701996
0.318681329	0.082831852	0.082831852	0.082831852
0.318925530	0.082961828	0.082961828	0.082961828
0.319169730	0.083091907	0.083091907	0.083091907
0.319413930	0.083222121	0.083222121	0.083222121
0.319658130	0.083352454	0.083352454	0.083352454
0.319902331	0.083482906	0.083482906	0.083482906
0.320146531	0.083613478	0.083613478	0.083613478
0.320390731	0.083744168	0.083744168	0.083744168
0.320634931	0.083874956	0.083874956	0.083874956
0.320879132	0.084005885	0.084005885	0.084005885
0.321123332	0.084136933	0.084136933	0.084136933
0.321367532	0.084268093	0.084268093	0.084268093
0.321611732	0.084399380	0.084399380	0.084399380
0.321855932	0.084530786	0.084530786	0.084530786
0.322100133	0.084662296	0.084662296	0.084662296
0.322344333	0.084793933	0.084793933	0.084793933
0.322588533	0.084925696	0.084925696	0.084925696
0.322832733	0.085057579	0.085057579	0.085057579
0.323076934	0.085189581	0.085189581	0.085189581
0.323321134	0.085321702	0.085321702	0.085321702
0.323565334	0.085453920	0.085453920	0.085453920
0.323809534	0.085586280	0.085586280	0.085586280
0.324053735	0.085718758	0.085718758	0.085718758
0.324297935	0.085851356	0.085851356	0.085851356
0.324542135	0.085984081	0.085984081	0.085984081
0.324786335	0.086116895	0.086116895	0.086116895
0.325030535	0.086249858	0.086249858	0.086249858
0.325274736	0.086382933	0.086382933	0.086382933
0.325518936	0.086516127	0.086516127	0.086516127
0.325763136	0.086649448	0.086649448	0.086649448
0.326007336	0.086782880	0.086782880	0.086782880
0.326251537	0.086916417	0.086916417	0.086916417
0.326495737	0.087050095	0.087050095	0.087050095
0.326739937	0.087183893	0.087183893	0.087183893
0.326984137	0.087317809	0.087317809	0.087317809
0.327228338	0.087451838	0.087451838	0.087451838
0.327472538	0.087585993	0.087585993	0.087585993
0.327716738	0.087720253	0.087720253	0.087720253
0.327960938	0.087854646	0.087854646	0.087854646
0.328205138	0.087989166	0.087989166	0.087989166
0.328449339	0.088123798	0.088123798	0.088123798
0.328693539	0.088258557	0.088258557	0.088258557
0.328937739	0.088393413	0.088393413	0.088393413
0.329181939	0.088528410	0.088528410	0.088528410
0.329426140	0.088663526	0.088663526	0.088663526
0.329670340	0.088798761	0.088798761	0.088798761
0.329914540	0.088934116	0.088934116	0.088934116
0.330158740	0.089069590	0.089069590	0.089069590
0.330402941	0.089205176	0.089205176	0.089205176
0.330647141	0.089340888	0.089340888	0.089340888
0.330891341	0.089476727	0.089476727	0.089476727
0.331135541	0.089612685	0.089612685	0.089612685
0.331379741	0.089748763	0.089748763	0.089748763
0.331623942	0.089884959	0.089884959	0.089884959
0.331868142	0.090021268	0.090021268	0.090021268
0.332112342	0.090157703	0.090157703	0.090157703
0.332356542	0.090294264	0.090294264	0.090294264
0.332600743	0.090430945	0.090430945	0.090430945
0.332844943	0.090567745	0.090567745	0.090567745
0.333089143	0.090704650	0.090704650	0.090704650
0.333333343	0.090841696	0.090841696	0.090841696
0.333577543	0.090978861	0.090978861	0.090978861
0.333821744	0.091116145	0.091116145	0.091116145
0.334065944	0.091253549	0.091253549	0.091253549
0.334310144	0.091391072	0.091391072	0.091391072
0.334554344	0.091528699	0.091528699	0.091528699
0.334798545	0.091666467	0.091666467	0.091666467
0.335042745	0.091804355	0.091804355	0.091804355
0.335286945	0.091942370	0.091942370	0.091942370
0.335531145	0.092080496	0.092080496	0.092080496
0.335775346	0.092218749	0.092218749	0.092218749
0.336019546	0.092357107	0.092357107	0.092357107
0.336263746	0.092495598	0.092495598	0.092495598
0.336507946	0.092634209	0.092634209	0.092634209
0.336752146	0.092772946	0.092772946	0.092772946
0.336996347	0.092911802	0.092911802	0.092911802
0.337240547	0.093050778	0.093050778	0.093050778
0.337484747	0.093189865	0.093189865	0.093189865
0.337728947	0.093329079	0.093329079	0.093329079
0.337973148	0.093468428	0.093468428	0.093468428
0.338217348	0.093607888	0.093607888	0.093607888
0.338461548	0.093747474	0.093747474	0.093747474
0.338705748	0.093887158	0.093887158	0.093887158
0.338949949	0.094026983	0.094026983	0.094026983
0.339194149	0.094166934	0.094166934	0.094166934
0.339438349	0.094307005	0.094307005	0.094307005
0.339682549	0.094447196	0.094447196	0.094447196
0.339926749	0.094587505	0.094587505	0.094587505
0.340170950	0.094727919	0.094727919	0.094727919
0.340415150	0.094868481	0.094868481	0.094868481
0.340659350	0.095009156	0.095009156	0.095009156
0.340903550	0.095149957	0.095149957	0.095149957
0.341147751	0.095290877	0.095290877	0.095290877
0.341391951	0.095431916	0.095431916	0.095431916
0.341636151	0.095573060	0.095573060	0.095573060
0.341880351	0.095714346	0.095714346	0.095714346
0.342124552	0.095855758	0.095855758	0.095855758
0.342368752	0.095997281	0.095997281	0.095997281
0.342612952	0.096138932	0.096138932	0.096138932
0.342857152	0.096280687	0.096280687	0.096280687
0.343101352	0.096422583	0.096422583	0.096422583
0.343345553	0.096564598	0.096564598	0.096564598
0.343589753	0.096706741	0.096706741	0.096706741
0.343833953	0.096849002	0.096849002	0.096849002
0.344078153	0.096991383	0.096991383	0.096991383
0.344322354	0.097133867	0.097133867	0.097133867
0.344566554	0.097276494	0.097276494	0.097276494
0.344810754	0.097419240	0.097419240	0.097419240
0.345054954	0.097562112	0.097562112	0.097562112
0.345299155	0.097705103	0.097705103	0.097705103
0.345543355	0.097848222	0.097848222	0.097848222
0.345787555	0.097991437	0.097991437	0.097991437
0.346031755	0.098134801	0.098134801	0.098134801
0.346275955	0.098278277	0.098278277	0.098278277
0.346520156	0.098421887	0.098421887	0.098421887
0.346764356	0.098565608	0.098565608	0.098565608
0.347008556	0.098709442	0.098709442	0.098709442
0.347252756	0.098853409	0.098853409	0.098853409
0.347496957	0.098997504	0.098997504	0.098997504
0.347741157	0.099141724	0.099141724	0.099141724
0.347985357	0.099286057	0.099286057	0.099286057
0.348229557	0.099430524	0.099430524	0.099430524
0.348473758	0.099575087	0.099575087	0.099575087
0.348717958	0.099719793	0.099719793	0.099719793
0.348962158	0.099864617	0.099864617	0.099864617
0.349206358	0.100009568	0.100009568	0.100009568
0.349450558	0.100154646	0.100154646	0.100154646
0.349694759	0.100299843	0.100299843	0.100299843
0.349938959	0.100445144	0.100445144	0.100445144
0.350183159	0.100590587	0.100590587	0.100590587
0.350427359	0.100736149	0.100736149	0.100736149
0.350671560	0.100881837	0.100881837	0.100881837
0.350915760	0.101027645	0.101027645	0.101027645
0.351159960	0.101173580	0.101173580	0.101173580
0.351404160	0.101319619	0.101319619	0.101319619
0.351648360	0.101465799	0.101465799	0.101465799
0.351892561	0.101612099	0.101612099	0.101612099
0.352136761	0.101758525	0.101758525	0.101758525
0.352380961	0.101905070	0.101905070	0.101905070
0.352625161	0.102051720	0.102051720	0.102051720
0.352869362	0.102198519	0.102198519	0.102198519
0.353113562	0.102345437	0.102345437	0.102345437
0.353357762	0.102492474	0.102492474	0.102492474
0.353601962	0.102639638	0.102639638	0.102639638
0.353846163	0.102786928	0.102786928	0.102786928
0.354090363	0.102934316	0.102934316	0.102934316
0.354334563	0.103081852	0.103081852	0.103081852
0.354578763	0.103229508	0.103229508	0.103229508
0.354822963	0.103377283	0.103377283	0.103377283
0.355067164	0.103525192	0.103525192	0.103525192
0.355311364	0.103673212	0.103673212	0.103673212
0.355555564	0.103821345	0.103821345	0.103821345
0.355799764	0.103969619	0.103969619	0.103969619
0.356043965	0.104118019	0.104118019	0.104118019
0.356288165	0.104266539	0.104266539	0.104266539
0.356532365	0.104415178	0.104415178	0.104415178
0.356776565	0.104563929	0.104563929	0.104563929
0.357020766	0.104712822	0.104712822	0.104712822
0.357264966	0.104861833	0.104861833	0.104861833
0.357509166	0.105010971	0.105010971	0.105010971
0.357753366	0.105160229	0.105160229	0.105160229
0.357997566	0.105309620	0.105309620	0.105309620
0.358241767	0.105459109	0.105459109	0.105459109
0.358485967	0.105608739	0.105608739	0.105608739
0.358730167	0.105758496	0.105758496	0.105758496
0.358974367	0.105908379	0.105908379	0.105908379
0.359218568	0.106058381	0.106058381	0.106058381
0.359462768	0.106208511	0.106208511	0.106208511
0.359706968	0.106358744	0.106358744	0.106358744
0.359951168	0.106509119	0.106509119	0.106509119
0.360195369	0.106659614	0.106659614	0.106659614
0.360439569	0.106810242	0.106810242	0.106810242
0.360683769	0.106960990	0.106960990	0.106960990
0.360927969	0.107111841	0.107111841	0.107111841
0.361172169	0.107262835	0.107262835	0.107262835
0.361416370	0.107413955	0.107413955	0.107413955
0.361660570	0.107565202	0.107565202	0.107565202
0.361904770	0.107716568	0.107716568	0.107716568
0.362148970	0.107868060	0.107868060	0.107868060
0.362393171	0.108019657	0.108019657	0.108019657
0.362637371	0.108171396	0.108171396	0.108171396
0.362881571	0.108323261	0.108323261	0.108323261
0.363125771	0.108475253	0.108475253	0.108475253
0.363369972	0.108627364	0.108627364	0.108627364
0.363614172	0.108779609	0.108779609	0.108779609
0.363858372	0.108931951	0.108931951	0.108931951
0.364102572	0.109084435	0.109084435	0.109084435
0.364346772	0.109237045	0.109237045	0.109237045
0.364590973	0.109389782	0.109389782	0.109389782
0.364835173	0.109542646	0.109542646	0.109542646
0.365079373	0.109695606	0.109695606	0.109695606
0.365323573	0.109848715	0.109848715	0.109848715
0.365567774	0.110001951	0.110001951	0.110001951
0.365811974	0.110155307	0.110155307	0.110155307
0.366056174	0.110308796	0.110308796	0.110308796
0.366300374	0.110462397	0.110462397	0.110462397
0.366544574	0.110616110	0.110616110	0.110616110
0.366788775	0.110769972	0.110769972	0.110769972
0.367032975	0.110923953	0.110923953	0.110923953
0.367277175	0.111078061	0.111078061	0.111078061
0.367521375	0.111232288	0.111232288	0.111232288
0.367765576	0.111386649	0.111386649	0.111386649
0.368009776	0.111541107	0.111541107	0.111541107
0.368253976	0.111695714	0.111695714	0.111695714
0.368498176	0.111850448	0.111850448	0.111850448
0.368742377	0.112005301	0.112005301	0.112005301
0.368986577	0.112160288	0.112160288	0.112160288
0.369230777	0.112315394	0.112315394	0.112315394
0.369474977	0.112470604	0.112470604	0.112470604
0.369719177	0.112625957	0.112625957	0.112625957
0.369963378	0.112781443	0.112781443	0.112781443
0.370207578	0.112937048	0.112937048	0.112937048
0.370451778	0.113092780	0.113092780	0.113092780
0.370695978	0.113248616	0.113248616	0.113248616
0.370940179	0.113404594	0.113404594	0.113404594
0.371184379	0.113560706	0.113560706	0.113560706
0.371428579	0.113716938	0.113716938	0.113716938
0.371672779	0.113873295	0.113873295	0.113873295
0.371916980	0.114029780	0.114029780	0.114029780
0.372161180	0.114186369	0.114186369	0.114186369
0.372405380	0.114343099	0.114343099	0.114343099
0.372649580	0.114499964	0.114499964	0.114499964
0.372893780	0.114656948	0.114656948	0.114656948
0.373137981	0.114814058	0.114814058	0.114814058
0.373382181	0.114971295	0.114971295	0.114971295
0.373626381	0.115128636	0.115128636	0.115128636
0.373870581	0.115286119	0.115286119	0.115286119
0.374114782	0.115443736	0.115443736	0.115443736
0.374358982	0.115601473	0.115601473	0.115601473
0.374603182	0.115759335	0.115759335	0.115759335
0.374847382	0.115917303	0.115917303	0.115917303
0.375091583	0.116075419	0.116075419	0.116075419
0.375335783	0.116233662	0.116233662	0.116233662
0.375579983	0.116392024	0.116392024	0.116392024
0.375824183	0.116550520	0.116550520	0.116550520
0.376068383	0.116709135	0.116709135	0.116709135
0.376312584	0.116867863	0.116867863	0.116867863
0.376556784	0.117026731	0.117026731	0.117026731
0.376800984	0.117185727	0.117185727	0.117185727
0.377045184	0.117344849	0.117344849	0.117344849
0.377289385	0.117504098	0.117504098	0.117504098
0.377533585	0.117663473	0.117663473	0.117663473
0.377777785	0.117822953	0.117822953	0.117822953
0.378021985	0.117982581	0.117982581	0.117982581
0.378266186	0.118142329	0.118142329	0.118142329
