# ICC Profile MPE CurveSet Export
# Tag: BToA1Tag
# Element: 1
# Channels: 3
# Samples: 4096
# Format: input(normalized 0-1) <tab> ch0_output ... chN_output
#
input	ch0	ch1	ch2
0.498901099	0.734632730	0.734632730	0.734632730
0.499145299	0.734793723	0.734793723	0.734793723
0.499389499	0.734954715	0.734954715	0.734954715
0.499633700	0.735115588	0.735115588	0.735115588
0.499877900	0.735276520	0.735276520	0.735276520
0.500122130	0.735437393	0.735437393	0.735437393
0.500366330	0.735598147	0.735598147	0.735598147
0.500610530	0.735758901	0.735758901	0.735758901
0.500854731	0.735919654	0.735919654	0.735919654
0.501098931	0.736080289	0.736080289	0.736080289
0.501343131	0.736240923	0.736240923	0.736240923
0.501587331	0.736401439	0.736401439	0.736401439
0.501831532	0.736561954	0.736561954	0.736561954
0.502075732	0.736722469	0.736722469	0.736722469
0.502319932	0.736882865	0.736882865	0.736882865
0.502564132	0.737043202	0.737043202	0.737043202
0.502808332	0.737203598	0.737203598	0.737203598
0.503052533	0.737363875	0.737363875	0.737363875
0.503296733	0.737524092	0.737524092	0.737524092
0.503540933	0.737684309	0.737684309	0.737684309
0.503785133	0.737844467	0.737844467	0.737844467
0.504029334	0.738004565	0.738004565	0.738004565
0.504273534	0.738164604	0.738164604	0.738164604
0.504517734	0.738324642	0.738324642	0.738324642
0.504761934	0.738484621	0.738484621	0.738484621
0.505006135	0.738644540	0.738644540	0.738644540
0.505250335	0.738804460	0.738804460	0.738804460
0.505494535	0.738964319	0.738964319	0.738964319
0.505738735	0.739124060	0.739124060	0.739124060
0.505982935	0.739283800	0.739283800	0.739283800
0.506227136	0.739443541	0.739443541	0.739443541
0.506471336	0.739603162	0.739603162	0.739603162
0.506715536	0.739762783	0.739762783	0.739762783
0.506959736	0.739922404	0.739922404	0.739922404
0.507203937	0.740081906	0.740081906	0.740081906
0.507448137	0.740241408	0.740241408	0.740241408
0.507692337	0.740400791	0.740400791	0.740400791
0.507936537	0.740560174	0.740560174	0.740560174
0.508180737	0.740719557	0.740719557	0.740719557
0.508424938	0.740878820	0.740878820	0.740878820
0.508669138	0.741038084	0.741038084	0.741038084
0.508913338	0.741197348	0.741197348	0.741197348
0.509157538	0.741356492	0.741356492	0.741356492
0.509401739	0.741515577	0.741515577	0.741515577
0.509645939	0.741674662	0.741674662	0.741674662
0.509890139	0.741833687	0.741833687	0.741833687
0.510134339	0.741992652	0.741992652	0.741992652
0.510378540	0.742151618	0.742151618	0.742151618
0.510622740	0.742310524	0.742310524	0.742310524
0.510866940	0.742469370	0.742469370	0.742469370
0.511111140	0.742628157	0.742628157	0.742628157
0.511355340	0.742786944	0.742786944	0.742786944
0.511599541	0.742945671	0.742945671	0.742945671
0.511843741	0.743104398	0.743104398	0.743104398
0.512087941	0.743262947	0.743262947	0.743262947
0.512332141	0.743421555	0.743421555	0.743421555
0.512576342	0.743580163	0.743580163	0.743580163
0.512820542	0.743738592	0.743738592	0.743738592
0.513064742	0.743897080	0.743897080	0.743897080
0.513308942	0.744055510	0.744055510	0.744055510
0.513553143	0.744213879	0.744213879	0.744213879
0.513797343	0.744372249	0.744372249	0.744372249
0.514041543	0.744530499	0.744530499	0.744530499
0.514285743	0.744688690	0.744688690	0.744688690
0.514529943	0.744846940	0.744846940	0.744846940
0.514774144	0.745005071	0.745005071	0.745005071
0.515018344	0.745163143	0.745163143	0.745163143
0.515262544	0.745321274	0.745321274	0.745321274
0.515506744	0.745479286	0.745479286	0.745479286
0.515750945	0.745637238	0.745637238	0.745637238
0.515995145	0.745795131	0.745795131	0.745795131
0.516239345	0.745953023	0.745953023	0.745953023
0.516483545	0.746110857	0.746110857	0.746110857
0.516727746	0.746268690	0.746268690	0.746268690
0.516971946	0.746426463	0.746426463	0.746426463
0.517216146	0.746584177	0.746584177	0.746584177
0.517460346	0.746741831	0.746741831	0.746741831
0.517704546	0.746899486	0.746899486	0.746899486
0.517948747	0.747057080	0.747057080	0.747057080
0.518192947	0.747214615	0.747214615	0.747214615
0.518437147	0.747372091	0.747372091	0.747372091
0.518681347	0.747529566	0.747529566	0.747529566
0.518925548	0.747686982	0.747686982	0.747686982
0.519169748	0.747844279	0.747844279	0.747844279
0.519413948	0.748001635	0.748001635	0.748001635
0.519658148	0.748158932	0.748158932	0.748158932
0.519902349	0.748316169	0.748316169	0.748316169
0.520146549	0.748473406	0.748473406	0.748473406
0.520390749	0.748630524	0.748630524	0.748630524
0.520634949	0.748787582	0.748787582	0.748787582
0.520879149	0.748944700	0.748944700	0.748944700
0.521123350	0.749101698	0.749101698	0.749101698
0.521367550	0.749258757	0.749258757	0.749258757
0.521611750	0.749415636	0.749415636	0.749415636
0.521855950	0.749572515	0.749572515	0.749572515
0.522100151	0.749729395	0.749729395	0.749729395
0.522344351	0.749886155	0.749886155	0.749886155
0.522588551	0.750042915	0.750042915	0.750042915
0.522832751	0.750199735	0.750199735	0.750199735
0.523076952	0.750356376	0.750356376	0.750356376
0.523321152	0.750513017	0.750513017	0.750513017
0.523565352	0.750669658	0.750669658	0.750669658
0.523809552	0.750826120	0.750826120	0.750826120
0.524053752	0.750982642	0.750982642	0.750982642
0.524297953	0.751139104	0.751139104	0.751139104
0.524542153	0.751295567	0.751295567	0.751295567
0.524786353	0.751451969	0.751451969	0.751451969
0.525030553	0.751608312	0.751608312	0.751608312
0.525274754	0.751764596	0.751764596	0.751764596
0.525518954	0.751920819	0.751920819	0.751920819
0.525763154	0.752077103	0.752077103	0.752077103
0.526007354	0.752233207	0.752233207	0.752233207
0.526251554	0.752389371	0.752389371	0.752389371
0.526495755	0.752545416	0.752545416	0.752545416
0.526739955	0.752701521	0.752701521	0.752701521
0.526984155	0.752857506	0.752857506	0.752857506
0.527228355	0.753013492	0.753013492	0.753013492
0.527472556	0.753169358	0.753169358	0.753169358
0.527716756	0.753325224	0.753325224	0.753325224
0.527960956	0.753481090	0.753481090	0.753481090
0.528205156	0.753636897	0.753636897	0.753636897
0.528449357	0.753792584	0.753792584	0.753792584
0.528693557	0.753948331	0.753948331	0.753948331
0.528937757	0.754103959	0.754103959	0.754103959
0.529181957	0.754259586	0.754259586	0.754259586
0.529426157	0.754415214	0.754415214	0.754415214
0.529670358	0.754570782	0.754570782	0.754570782
0.529914558	0.754726231	0.754726231	0.754726231
0.530158758	0.754881740	0.754881740	0.754881740
0.530402958	0.755037129	0.755037129	0.755037129
0.530647159	0.755192459	0.755192459	0.755192459
0.530891359	0.755347788	0.755347788	0.755347788
0.531135559	0.755503118	0.755503118	0.755503118
0.531379759	0.755658329	0.755658329	0.755658329
0.531623960	0.755813599	0.755813599	0.755813599
0.531868160	0.755968690	0.755968690	0.755968690
0.532112360	0.756123841	0.756123841	0.756123841
0.532356560	0.756278932	0.756278932	0.756278932
0.532600760	0.756433964	0.756433964	0.756433964
0.532844961	0.756588995	0.756588995	0.756588995
0.533089161	0.756743908	0.756743908	0.756743908
0.533333361	0.756898820	0.756898820	0.756898820
0.533577561	0.757053673	0.757053673	0.757053673
0.533821762	0.757208526	0.757208526	0.757208526
0.534065962	0.757363319	0.757363319	0.757363319
0.534310162	0.757518053	0.757518053	0.757518053
0.534554362	0.757672787	0.757672787	0.757672787
0.534798563	0.757827461	0.757827461	0.757827461
0.535042763	0.757982075	0.757982075	0.757982075
0.535286963	0.758136690	0.758136690	0.758136690
0.535531163	0.758291245	0.758291245	0.758291245
0.535775363	0.758445740	0.758445740	0.758445740
0.536019564	0.758600175	0.758600175	0.758600175
0.536263764	0.758754611	0.758754611	0.758754611
0.536507964	0.758908987	0.758908987	0.758908987
0.536752164	0.759063303	0.759063303	0.759063303
0.536996365	0.759217620	0.759217620	0.759217620
0.537240565	0.759371877	0.759371877	0.759371877
0.537484765	0.759526134	0.759526134	0.759526134
0.537728965	0.759680271	0.759680271	0.759680271
0.537973166	0.759834409	0.759834409	0.759834409
0.538217366	0.759988487	0.759988487	0.759988487
0.538461566	0.760142565	0.760142565	0.760142565
0.538705766	0.760296583	0.760296583	0.760296583
0.538949966	0.760450542	0.760450542	0.760450542
0.539194167	0.760604501	0.760604501	0.760604501
0.539438367	0.760758400	0.760758400	0.760758400
0.539682567	0.760912180	0.760912180	0.760912180
0.539926767	0.761066020	0.761066020	0.761066020
0.540170968	0.761219800	0.761219800	0.761219800
0.540415168	0.761373520	0.761373520	0.761373520
0.540659368	0.761527181	0.761527181	0.761527181
0.540903568	0.761680841	0.761680841	0.761680841
0.541147768	0.761834502	0.761834502	0.761834502
0.541391969	0.761988044	0.761988044	0.761988044
0.541636169	0.762141526	0.762141526	0.762141526
0.541880369	0.762295067	0.762295067	0.762295067
0.542124569	0.762448490	0.762448490	0.762448490
0.542368770	0.762601912	0.762601912	0.762601912
0.542612970	0.762755215	0.762755215	0.762755215
0.542857170	0.762908578	0.762908578	0.762908578
0.543101370	0.763061821	0.763061821	0.763061821
0.543345571	0.763215065	0.763215065	0.763215065
0.543589771	0.763368309	0.763368309	0.763368309
0.543833971	0.763521433	0.763521433	0.763521433
0.544078171	0.763674557	0.763674557	0.763674557
0.544322371	0.763827682	0.763827682	0.763827682
0.544566572	0.763980746	0.763980746	0.763980746
0.544810772	0.764133751	0.764133751	0.764133751
0.545054972	0.764286697	0.764286697	0.764286697
0.545299172	0.764439583	0.764439583	0.764439583
0.545543373	0.764592469	0.764592469	0.764592469
0.545787573	0.764745355	0.764745355	0.764745355
0.546031773	0.764898121	0.764898121	0.764898121
0.546275973	0.765050888	0.765050888	0.765050888
0.546520174	0.765203655	0.765203655	0.765203655
0.546764374	0.765356302	0.765356302	0.765356302
0.547008574	0.765508950	0.765508950	0.765508950
0.547252774	0.765661538	0.765661538	0.765661538
0.547496974	0.765814126	0.765814126	0.765814126
0.547741175	0.765966654	0.765966654	0.765966654
0.547985375	0.766119123	0.766119123	0.766119123
0.548229575	0.766271591	0.766271591	0.766271591
0.548473775	0.766424000	0.766424000	0.766424000
0.548717976	0.766576350	0.766576350	0.766576350
0.548962176	0.766728640	0.766728640	0.766728640
0.549206376	0.766880989	0.766880989	0.766880989
0.549450576	0.767033219	0.767033219	0.767033219
0.549694777	0.767185450	0.767185450	0.767185450
0.549938977	0.767337620	0.767337620	0.767337620
0.550183177	0.767489731	0.767489731	0.767489731
0.550427377	0.767641783	0.767641783	0.767641783
0.550671577	0.767793834	0.767793834	0.767793834
0.550915778	0.767945886	0.767945886	0.767945886
0.551159978	0.768097878	0.768097878	0.768097878
0.551404178	0.768249810	0.768249810	0.768249810
0.551648378	0.768401682	0.768401682	0.768401682
0.551892579	0.768553555	0.768553555	0.768553555
0.552136779	0.768705308	0.768705308	0.768705308
0.552380979	0.768857121	0.768857121	0.768857121
0.552625179	0.769008875	0.769008875	0.769008875
0.552869380	0.769160509	0.769160509	0.769160509
0.553113580	0.769312203	0.769312203	0.769312203
0.553357780	0.769463837	0.769463837	0.769463837
0.553601980	0.769615412	0.769615412	0.769615412
0.553846180	0.769766986	0.769766986	0.769766986
0.554090381	0.769918442	0.769918442	0.769918442
0.554334581	0.770069957	0.770069957	0.770069957
0.554578781	0.770221353	0.770221353	0.770221353
0.554822981	0.770372748	0.770372748	0.770372748
0.555067182	0.770524085	0.770524085	0.770524085
0.555311382	0.770675361	0.770675361	0.770675361
0.555555582	0.770826697	0.770826697	0.770826697
0.555799782	0.770977914	0.770977914	0.770977914
0.556043983	0.771129072	0.771129072	0.771129072
0.556288183	0.771280229	0.771280229	0.771280229
0.556532383	0.771431386	0.771431386	0.771431386
0.556776583	0.771582425	0.771582425	0.771582425
0.557020783	0.771733463	0.771733463	0.771733463
0.557264984	0.771884501	0.771884501	0.771884501
0.557509184	0.772035420	0.772035420	0.772035420
0.557753384	0.772186339	0.772186339	0.772186339
0.557997584	0.772337258	0.772337258	0.772337258
0.558241785	0.772488058	0.772488058	0.772488058
0.558485985	0.772638917	0.772638917	0.772638917
0.558730185	0.772789657	0.772789657	0.772789657
0.558974385	0.772940338	0.772940338	0.772940338
0.559218585	0.773091078	0.773091078	0.773091078
0.559462786	0.773241699	0.773241699	0.773241699
0.559706986	0.773392379	0.773392379	0.773392379
0.559951186	0.773542881	0.773542881	0.773542881
0.560195386	0.773693442	0.773693442	0.773693442
0.560439587	0.773843944	0.773843944	0.773843944
0.560683787	0.773994386	0.773994386	0.773994386
0.560927987	0.774144828	0.774144828	0.774144828
0.561172187	0.774295211	0.774295211	0.774295211
0.561416388	0.774445593	0.774445593	0.774445593
0.561660588	0.774595857	0.774595857	0.774595857
0.561904788	0.774746180	0.774746180	0.774746180
0.562148988	0.774896383	0.774896383	0.774896383
0.562393188	0.775046587	0.775046587	0.775046587
0.562637389	0.775196731	0.775196731	0.775196731
0.562881589	0.775346816	0.775346816	0.775346816
0.563125789	0.775496960	0.775496960	0.775496960
0.563369989	0.775646985	0.775646985	0.775646985
0.563614190	0.775796950	0.775796950	0.775796950
0.563858390	0.775946915	0.775946915	0.775946915
0.564102590	0.776096821	0.776096821	0.776096821
0.564346790	0.776246727	0.776246727	0.776246727
0.564590991	0.776396573	0.776396573	0.776396573
0.564835191	0.776546419	0.776546419	0.776546419
0.565079391	0.776696146	0.776696146	0.776696146
0.565323591	0.776845932	0.776845932	0.776845932
0.565567791	0.776995599	0.776995599	0.776995599
0.565811992	0.777145267	0.777145267	0.777145267
0.566056192	0.777294934	0.777294934	0.777294934
0.566300392	0.777444541	0.777444541	0.777444541
0.566544592	0.777594090	0.777594090	0.777594090
0.566788793	0.777743518	0.777743518	0.777743518
0.567032993	0.777893066	0.777893066	0.777893066
0.567277193	0.778042495	0.778042495	0.778042495
0.567521393	0.778191924	0.778191924	0.778191924
0.567765594	0.778341234	0.778341234	0.778341234
0.568009794	0.778490603	0.778490603	0.778490603
0.568253994	0.778639853	0.778639853	0.778639853
0.568498194	0.778789103	0.778789103	0.778789103
0.568742394	0.778938293	0.778938293	0.778938293
0.568986595	0.779087484	0.779087484	0.779087484
0.569230795	0.779236615	0.779236615	0.779236615
0.569474995	0.779385746	0.779385746	0.779385746
0.569719195	0.779534817	0.779534817	0.779534817
0.569963396	0.779683888	0.779683888	0.779683888
0.570207596	0.779832840	0.779832840	0.779832840
0.570451796	0.779981792	0.779981792	0.779981792
0.570695996	0.780130684	0.780130684	0.780130684
0.570940197	0.780279577	0.780279577	0.780279577
0.571184397	0.780428410	0.780428410	0.780428410
0.571428597	0.780577242	0.780577242	0.780577242
0.571672797	0.780725956	0.780725956	0.780725956
0.571916997	0.780874729	0.780874729	0.780874729
0.572161198	0.781023383	0.781023383	0.781023383
0.572405398	0.781172037	0.781172037	0.781172037
0.572649598	0.781320691	0.781320691	0.781320691
0.572893798	0.781469226	0.781469226	0.781469226
0.573137999	0.781617820	0.781617820	0.781617820
0.573382199	0.781766295	0.781766295	0.781766295
0.573626399	0.781914771	0.781914771	0.781914771
0.573870599	0.782063246	0.782063246	0.782063246
0.574114799	0.782211602	0.782211602	0.782211602
0.574359000	0.782359958	0.782359958	0.782359958
0.574603200	0.782508314	0.782508314	0.782508314
0.574847400	0.782656610	0.782656610	0.782656610
0.575091600	0.782804847	0.782804847	0.782804847
0.575335801	0.782953084	0.782953084	0.782953084
0.575580001	0.783101261	0.783101261	0.783101261
0.575824201	0.783249378	0.783249378	0.783249378
0.576068401	0.783397496	0.783397496	0.783397496
0.576312602	0.783545554	0.783545554	0.783545554
0.576556802	0.783693612	0.783693612	0.783693612
0.576801002	0.783841550	0.783841550	0.783841550
0.577045202	0.783989489	0.783989489	0.783989489
0.577289402	0.784137428	0.784137428	0.784137428
0.577533603	0.784285307	0.784285307	0.784285307
0.577777803	0.784433126	0.784433126	0.784433126
0.578022003	0.784581006	0.784581006	0.784581006
0.578266203	0.784728765	0.784728765	0.784728765
0.578510404	0.784876466	0.784876466	0.784876466
0.578754604	0.785024166	0.785024166	0.785024166
0.578998804	0.785171866	0.785171866	0.785171866
0.579243004	0.785319507	0.785319507	0.785319507
0.579487205	0.785467088	0.785467088	0.785467088
0.579731405	0.785614669	0.785614669	0.785614669
0.579975605	0.785762191	0.785762191	0.785762191
0.580219805	0.785909653	0.785909653	0.785909653
0.580464005	0.786057115	0.786057115	0.786057115
0.580708206	0.786204517	0.786204517	0.786204517
0.580952406	0.786351919	0.786351919	0.786351919
0.581196606	0.786499262	0.786499262	0.786499262
0.581440806	0.786646485	0.786646485	0.786646485
0.581685007	0.786793768	0.786793768	0.786793768
0.581929207	0.786940992	0.786940992	0.786940992
0.582173407	0.787088215	0.787088215	0.787088215
0.582417607	0.787235320	0.787235320	0.787235320
0.582661808	0.787382483	0.787382483	0.787382483
0.582906008	0.787529588	0.787529588	0.787529588
0.583150208	0.787676632	0.787676632	0.787676632
0.583394408	0.787823677	0.787823677	0.787823677
0.583638608	0.787970662	0.787970662	0.787970662
0.583882809	0.788117588	0.788117588	0.788117588
0.584127009	0.788264513	0.788264513	0.788264513
0.584371209	0.788411379	0.788411379	0.788411379
0.584615409	0.788558185	0.788558185	0.788558185
0.584859610	0.788704991	0.788704991	0.788704991
0.585103810	0.788851738	0.788851738	0.788851738
0.585348010	0.788998425	0.788998425	0.788998425
0.585592210	0.789145172	0.789145172	0.789145172
0.585836411	0.789291799	0.789291799	0.789291799
0.586080611	0.789438426	0.789438426	0.789438426
0.586324811	0.789585054	0.789585054	0.789585054
0.586569011	0.789731622	0.789731622	0.789731622
0.586813211	0.789878130	0.789878130	0.789878130
0.587057412	0.790024579	0.790024579	0.790024579
0.587301612	0.790171027	0.790171027	0.790171027
0.587545812	0.790317416	0.790317416	0.790317416
0.587790012	0.790463805	0.790463805	0.790463805
0.588034213	0.790610135	0.790610135	0.790610135
0.588278413	0.790756464	0.790756464	0.790756464
0.588522613	0.790902734	0.790902734	0.790902734
0.588766813	0.791048944	0.791048944	0.791048944
0.589011014	0.791195154	0.791195154	0.791195154
0.589255214	0.791341305	0.791341305	0.791341305
0.589499414	0.791487396	0.791487396	0.791487396
0.589743614	0.791633487	0.791633487	0.791633487
0.589987814	0.791779578	0.791779578	0.791779578
0.590232015	0.791925609	0.791925609	0.791925609
0.590476215	0.792071521	0.792071521	0.792071521
0.590720415	0.792217493	0.792217493	0.792217493
0.590964615	0.792363465	0.792363465	0.792363465
0.591208816	0.792509317	0.792509317	0.792509317
0.591453016	0.792655170	0.792655170	0.792655170
0.591697216	0.792800963	0.792800963	0.792800963
0.591941416	0.792946756	0.792946756	0.792946756
0.592185616	0.793092430	0.793092430	0.793092430
0.592429817	0.793238223	0.793238223	0.793238223
0.592674017	0.793383837	0.793383837	0.793383837
0.592918217	0.793529510	0.793529510	0.793529510
0.593162417	0.793675065	0.793675065	0.793675065
0.593406618	0.793820620	0.793820620	0.793820620
0.593650818	0.793966115	0.793966115	0.793966115
0.593895018	0.794111669	0.794111669	0.794111669
0.594139218	0.794257104	0.794257104	0.794257104
0.594383419	0.794402540	0.794402540	0.794402540
0.594627619	0.794547915	0.794547915	0.794547915
0.594871819	0.794693232	0.794693232	0.794693232
0.595116019	0.794838607	0.794838607	0.794838607
0.595360219	0.794983923	0.794983923	0.794983923
0.595604420	0.795129180	0.795129180	0.795129180
0.595848620	0.795274377	0.795274377	0.795274377
0.596092820	0.795419574	0.795419574	0.795419574
0.596337020	0.795564711	0.795564711	0.795564711
0.596581221	0.795709729	0.795709729	0.795709729
0.596825421	0.795854867	0.795854867	0.795854867
0.597069621	0.795999885	0.795999885	0.795999885
0.597313821	0.796144903	0.796144903	0.796144903
0.597558022	0.796289861	0.796289861	0.796289861
0.597802222	0.796434820	0.796434820	0.796434820
0.598046422	0.796579719	0.796579719	0.796579719
0.598290622	0.796724558	0.796724558	0.796724558
0.598534822	0.796869457	0.796869457	0.796869457
0.598779023	0.797014177	0.797014177	0.797014177
0.599023223	0.797158957	0.797158957	0.797158957
0.599267423	0.797303736	0.797303736	0.797303736
0.599511623	0.797448397	0.797448397	0.797448397
0.599755824	0.797593117	0.797593117	0.797593117
0.600000024	0.797737718	0.797737718	0.797737718
0.600244224	0.797882318	0.797882318	0.797882318
0.600488424	0.798026860	0.798026860	0.798026860
0.600732625	0.798171341	0.798171341	0.798171341
0.600976825	0.798315883	0.798315883	0.798315883
0.601221025	0.798460305	0.798460305	0.798460305
0.601465225	0.798604786	0.798604786	0.798604786
0.601709425	0.798749149	0.798749149	0.798749149
0.601953626	0.798893511	0.798893511	0.798893511
0.602197826	0.799037814	0.799037814	0.799037814
0.602442026	0.799182117	0.799182117	0.799182117
0.602686226	0.799326360	0.799326360	0.799326360
0.602930427	0.799470544	0.799470544	0.799470544
0.603174627	0.799614727	0.799614727	0.799614727
0.603418827	0.799758911	0.799758911	0.799758911
0.603663027	0.799902976	0.799902976	0.799902976
0.603907228	0.800047100	0.800047100	0.800047100
0.604151428	0.800191104	0.800191104	0.800191104
0.604395628	0.800335169	0.800335169	0.800335169
0.604639828	0.800479114	0.800479114	0.800479114
0.604884028	0.800623059	0.800623059	0.800623059
0.605128229	0.800767004	0.800767004	0.800767004
0.605372429	0.800910890	0.800910890	0.800910890
0.605616629	0.801054657	0.801054657	0.801054657
0.605860829	0.801198483	0.801198483	0.801198483
0.606105030	0.801342309	0.801342309	0.801342309
0.606349230	0.801486075	0.801486075	0.801486075
0.606593430	0.801629722	0.801629722	0.801629722
0.606837630	0.801773429	0.801773429	0.801773429
0.607081831	0.801917076	0.801917076	0.801917076
0.607326031	0.802060664	0.802060664	0.802060664
0.607570231	0.802204251	0.802204251	0.802204251
0.607814431	0.802347779	0.802347779	0.802347779
0.608058631	0.802491307	0.802491307	0.802491307
0.608302832	0.802634716	0.802634716	0.802634716
0.608547032	0.802778184	0.802778184	0.802778184
0.608791232	0.802921593	0.802921593	0.802921593
0.609035432	0.803065002	0.803065002	0.803065002
0.609279633	0.803208292	0.803208292	0.803208292
0.609523833	0.803351581	0.803351581	0.803351581
0.609768033	0.803494871	0.803494871	0.803494871
0.610012233	0.803638101	0.803638101	0.803638101
0.610256433	0.803781331	0.803781331	0.803781331
0.610500634	0.803924441	0.803924441	0.803924441
0.610744834	0.804067671	0.804067671	0.804067671
0.610989034	0.804210722	0.804210722	0.804210722
0.611233234	0.804353833	0.804353833	0.804353833
0.611477435	0.804496825	0.804496825	0.804496825
0.611721635	0.804639816	0.804639816	0.804639816
0.611965835	0.804782808	0.804782808	0.804782808
0.612210035	0.804925740	0.804925740	0.804925740
0.612454236	0.805068672	0.805068672	0.805068672
0.612698436	0.805211544	0.805211544	0.805211544
0.612942636	0.805354357	0.805354357	0.805354357
0.613186836	0.805497169	0.805497169	0.805497169
0.613431036	0.805639923	0.805639923	0.805639923
0.613675237	0.805782676	0.805782676	0.805782676
0.613919437	0.805925369	0.805925369	0.805925369
0.614163637	0.806068063	0.806068063	0.806068063
0.614407837	0.806210697	0.806210697	0.806210697
0.614652038	0.806353331	0.806353331	0.806353331
0.614896238	0.806495845	0.806495845	0.806495845
0.615140438	0.806638420	0.806638420	0.806638420
0.615384638	0.806780934	0.806780934	0.806780934
0.615628839	0.806923389	0.806923389	0.806923389
0.615873039	0.807065845	0.807065845	0.807065845
0.616117239	0.807208300	0.807208300	0.807208300
0.616361439	0.807350636	0.807350636	0.807350636
0.616605639	0.807492971	0.807492971	0.807492971
0.616849840	0.807635248	0.807635248	0.807635248
0.617094040	0.807777524	0.807777524	0.807777524
0.617338240	0.807919800	0.807919800	0.807919800
0.617582440	0.808061957	0.808061957	0.808061957
0.617826641	0.808204174	0.808204174	0.808204174
0.618070841	0.808346331	0.808346331	0.808346331
0.618315041	0.808488429	0.808488429	0.808488429
0.618559241	0.808630466	0.808630466	0.808630466
0.618803442	0.808772564	0.808772564	0.808772564
0.619047642	0.808914602	0.808914602	0.808914602
0.619291842	0.809056520	0.809056520	0.809056520
0.619536042	0.809198499	0.809198499	0.809198499
0.619780242	0.809340417	0.809340417	0.809340417
0.620024443	0.809482336	0.809482336	0.809482336
0.620268643	0.809624195	0.809624195	0.809624195
0.620512843	0.809765995	0.809765995	0.809765995
0.620757043	0.809907794	0.809907794	0.809907794
0.621001244	0.810049534	0.810049534	0.810049534
0.621245444	0.810191274	0.810191274	0.810191274
0.621489644	0.810332894	0.810332894	0.810332894
0.621733844	0.810474575	0.810474575	0.810474575
0.621978045	0.810616195	0.810616195	0.810616195
0.622222245	0.810757756	0.810757756	0.810757756
0.622466445	0.810899377	0.810899377	0.810899377
0.622710645	0.811040878	0.811040878	0.811040878
0.622954845	0.811182320	0.811182320	0.811182320
0.623199046	0.811323822	0.811323822	0.811323822
0.623443246	0.811465263	0.811465263	0.811465263
0.623687446	0.811606705	0.811606705	0.811606705
0.623931646	0.811748028	0.811748028	0.811748028
0.624175847	0.811889350	0.811889350	0.811889350
0.624420047	0.812030613	0.812030613	0.812030613
0.624664247	0.812171936	0.812171936	0.812171936
0.624908447	0.812313139	0.812313139	0.812313139
0.625152647	0.812454343	0.812454343	0.812454343
0.625396848	0.812595487	0.812595487	0.812595487
0.625641048	0.812736690	0.812736690	0.812736690
0.625885248	0.812877774	0.812877774	0.812877774
0.626129448	0.813018858	0.813018858	0.813018858
0.626373649	0.813159883	0.813159883	0.813159883
0.626617849	0.813300908	0.813300908	0.813300908
0.626862049	0.813441873	0.813441873	0.813441873
0.627106249	0.813582838	0.813582838	0.813582838
0.627350450	0.813723743	0.813723743	0.813723743
0.627594650	0.813864589	0.813864589	0.813864589
0.627838850	0.814005494	0.814005494	0.814005494
0.628083050	0.814146280	0.814146280	0.814146280
0.628327250	0.814287066	0.814287066	0.814287066
0.628571451	0.814427853	0.814427853	0.814427853
0.628815651	0.814568579	0.814568579	0.814568579
0.629059851	0.814709246	0.814709246	0.814709246
0.629304051	0.814849913	0.814849913	0.814849913
0.629548252	0.814990520	0.814990520	0.814990520
0.629792452	0.815131128	0.815131128	0.815131128
0.630036652	0.815271676	0.815271676	0.815271676
0.630280852	0.815412223	0.815412223	0.815412223
0.630525053	0.815552711	0.815552711	0.815552711
0.630769253	0.815693200	0.815693200	0.815693200
0.631013453	0.815833628	0.815833628	0.815833628
0.631257653	0.815973997	0.815973997	0.815973997
0.631501853	0.816114426	0.816114426	0.816114426
0.631746054	0.816254735	0.816254735	0.816254735
0.631990254	0.816395104	0.816395104	0.816395104
0.632234454	0.816535294	0.816535294	0.816535294
0.632478654	0.816675603	0.816675603	0.816675603
0.632722855	0.816815794	0.816815794	0.816815794
0.632967055	0.816955984	0.816955984	0.816955984
0.633211255	0.817096174	0.817096174	0.817096174
0.633455455	0.817236245	0.817236245	0.817236245
0.633699656	0.817376375	0.817376375	0.817376375
0.633943856	0.817516387	0.817516387	0.817516387
0.634188056	0.817656457	0.817656457	0.817656457
0.634432256	0.817796409	0.817796409	0.817796409
0.634676456	0.817936420	0.817936420	0.817936420
0.634920657	0.818076313	0.818076313	0.818076313
0.635164857	0.818216264	0.818216264	0.818216264
0.635409057	0.818356097	0.818356097	0.818356097
0.635653257	0.818495929	0.818495929	0.818495929
0.635897458	0.818635702	0.818635702	0.818635702
0.636141658	0.818775535	0.818775535	0.818775535
0.636385858	0.818915248	0.818915248	0.818915248
0.636630058	0.819054961	0.819054961	0.819054961
0.636874259	0.819194615	0.819194615	0.819194615
0.637118459	0.819334269	0.819334269	0.819334269
0.637362659	0.819473922	0.819473922	0.819473922
0.637606859	0.819613516	0.819613516	0.819613516
0.637851059	0.819753051	0.819753051	0.819753051
0.638095260	0.819892585	0.819892585	0.819892585
0.638339460	0.820032120	0.820032120	0.820032120
0.638583660	0.820171535	0.820171535	0.820171535
0.638827860	0.820311010	0.820311010	0.820311010
0.639072061	0.820450425	0.820450425	0.820450425
0.639316261	0.820589781	0.820589781	0.820589781
0.639560461	0.820729077	0.820729077	0.820729077
0.639804661	0.820868373	0.820868373	0.820868373
0.640048862	0.821007669	0.821007669	0.821007669
